RegionName,StateName,Year,HomeValueYearlyAvg,RentalValueYearlyAvg,housing_cost,food_cost,transportation_cost,healthcare_cost,other_necessities_cost,childcare_cost,taxes,total_cost,median_family_income,TotalPop,Men,Women,Hispanic,White,Black,Native,Asian,Pacific,VotingAgeCitizen,Income,IncomeErr,IncomePerCap,IncomePerCapErr,Poverty,ChildPoverty,Professional,Service,Office,Construction,Production,Drive,Carpool,Transit,Walk,OtherTransp,WorkAtHome,MeanCommute,Employed,PrivateWork,PublicWork,SelfEmployed,FamilyWork,Unemployment,INflow,OUTflow,NET in,GROSS out,crime_rate_per_100000,TotalLivingCost,HousingCostAvg,AffordabilityScore
Collier County,FL,2018.0,344201.109789744,1865.0367855529882,17680.8,9885.142404000002,12862.049783999999,12954.128268,9988.228056,10111.305384000001,8167.428828000001,81649.08228,84294.203125,356774.0,175608.0,181166.0,27.2,63.6,6.8,0.2,1.3,0.0,247583.0,62407.0,1257.0,41239.0,871.0,12.8,22.8,30.6,24.2,24.1,13.5,7.6,74.6,11.3,2.4,1.5,2.8,7.3,24.5,150802.0,84.6,8.2,7.0,0.1,5.3,30414.0,17034.0,8481.0,42549.0,244.0805319,81649.082724,173033.0732876485,0.7208431611990247
Collier County,FL,2019.0,349529.01372116775,1939.5845378133838,17680.8,9885.142404000002,12862.049783999999,12954.128268,9988.228056,10111.305384000001,8167.428828000001,81649.08228,84294.203125,356774.0,175608.0,181166.0,27.2,63.6,6.8,0.2,1.3,0.0,247583.0,62407.0,1257.0,41239.0,871.0,12.8,22.8,30.6,24.2,24.1,13.5,7.6,74.6,11.3,2.4,1.5,2.8,7.3,24.5,150802.0,84.6,8.2,7.0,0.1,5.3,30414.0,17034.0,8481.0,42549.0,244.0805319,81649.082724,175734.29912949057,0.7198995305137317
Collier County,FL,2020.0,356254.3861162357,2012.2070855004383,17680.8,9885.142404000002,12862.049783999999,12954.128268,9988.228056,10111.305384000001,8167.428828000001,81649.08228,84294.203125,356774.0,175608.0,181166.0,27.2,63.6,6.8,0.2,1.3,0.0,247583.0,62407.0,1257.0,41239.0,871.0,12.8,22.8,30.6,24.2,24.1,13.5,7.6,74.6,11.3,2.4,1.5,2.8,7.3,24.5,150802.0,84.6,8.2,7.0,0.1,5.3,30414.0,17034.0,8481.0,42549.0,244.0805319,81649.082724,179133.29660086805,0.7187121443042774
Collier County,FL,2021.0,423831.6425578496,2385.801867419122,17680.8,9885.142404000002,12862.049783999999,12954.128268,9988.228056,10111.305384000001,8167.428828000001,81649.08228,84294.203125,356774.0,175608.0,181166.0,27.2,63.6,6.8,0.2,1.3,0.0,247583.0,62407.0,1257.0,41239.0,871.0,12.8,22.8,30.6,24.2,24.1,13.5,7.6,74.6,11.3,2.4,1.5,2.8,7.3,24.5,150802.0,84.6,8.2,7.0,0.1,5.3,30414.0,17034.0,8481.0,42549.0,244.0805319,81649.082724,213108.72221263434,0.7068433647092749
Collier County,FL,2022.0,575290.512434245,3008.3875404305313,17680.8,9885.142404000002,12862.049783999999,12954.128268,9988.228056,10111.305384000001,8167.428828000001,81649.08228,84294.203125,356774.0,175608.0,181166.0,27.2,63.6,6.8,0.2,1.3,0.0,247583.0,62407.0,1257.0,41239.0,871.0,12.8,22.8,30.6,24.2,24.1,13.5,7.6,74.6,11.3,2.4,1.5,2.8,7.3,24.5,150802.0,84.6,8.2,7.0,0.1,5.3,30414.0,17034.0,8481.0,42549.0,244.0805319,81649.082724,289149.44998733775,0.6802797346163233
Collier County,FL,2023.0,600974.3314589922,3199.864121033814,17680.8,9885.142404000002,12862.049783999999,12954.128268,9988.228056,10111.305384000001,8167.428828000001,81649.08228,84294.203125,356774.0,175608.0,181166.0,27.2,63.6,6.8,0.2,1.3,0.0,247583.0,62407.0,1257.0,41239.0,871.0,12.8,22.8,30.6,24.2,24.1,13.5,7.6,74.6,11.3,2.4,1.5,2.8,7.3,24.5,150802.0,84.6,8.2,7.0,0.1,5.3,30414.0,17034.0,8481.0,42549.0,244.0805319,81649.082724,302087.097790013,0.6757601712118094
Collier County,FL,2024.0,606736.8387711069,3224.292206975305,17680.8,9885.142404000002,12862.049783999999,12954.128268,9988.228056,10111.305384000001,8167.428828000001,81649.08228,84294.203125,356774.0,175608.0,181166.0,27.2,63.6,6.8,0.2,1.3,0.0,247583.0,62407.0,1257.0,41239.0,871.0,12.8,22.8,30.6,24.2,24.1,13.5,7.6,74.6,11.3,2.4,1.5,2.8,7.3,24.5,150802.0,84.6,8.2,7.0,0.1,5.3,30414.0,17034.0,8481.0,42549.0,244.0805319,81649.082724,304980.5654890411,0.6747493838628165
Collin County,TX,2015.0,273123.48306089087,1257.90428700895,20857.81716,8542.052447999999,12798.578016,11278.334604,10652.732231999998,11936.212223999999,8856.719088,84922.4454,116514.9765625,914075.0,448915.0,465160.0,15.1,59.1,9.2,0.3,13.5,0.1,584404.0,90124.0,995.0,41609.0,444.0,6.9,8.2,52.7,12.1,24.3,5.2,5.7,81.3,7.0,1.1,0.8,1.3,8.5,28.7,474671.0,84.3,9.7,5.9,0.1,4.3,85362.0,67718.0,7569.0,143005.0,147.640674,84922.44577199999,137190.69367394992,0.7747427161430429
Collin County,TX,2016.0,299486.9487244127,1303.5802074233893,20857.81716,8542.052447999999,12798.578016,11278.334604,10652.732231999998,11936.212223999999,8856.719088,84922.4454,116514.9765625,914075.0,448915.0,465160.0,15.1,59.1,9.2,0.3,13.5,0.1,584404.0,90124.0,995.0,41609.0,444.0,6.9,8.2,52.7,12.1,24.3,5.2,5.7,81.3,7.0,1.1,0.8,1.3,8.5,28.7,474671.0,84.3,9.7,5.9,0.1,4.3,85362.0,67718.0,7569.0,143005.0,147.640674,84922.44577199999,150395.26446591804,0.7701299073980598
Collin County,TX,2017.0,320383.3632721287,1344.0612007458622,20857.81716,8542.052447999999,12798.578016,11278.334604,10652.732231999998,11936.212223999999,8856.719088,84922.4454,116514.9765625,914075.0,448915.0,465160.0,15.1,59.1,9.2,0.3,13.5,0.1,584404.0,90124.0,995.0,41609.0,444.0,6.9,8.2,52.7,12.1,24.3,5.2,5.7,81.3,7.0,1.1,0.8,1.3,8.5,28.7,474671.0,84.3,9.7,5.9,0.1,4.3,85362.0,67718.0,7569.0,143005.0,147.640674,84922.44577199999,160863.71223643728,0.7664729201181988
Collin County,TX,2018.0,330489.51747112785,1377.7385627307028,20857.81716,8542.052447999999,12798.578016,11278.334604,10652.732231999998,11936.212223999999,8856.719088,84922.4454,116514.9765625,914075.0,448915.0,465160.0,15.1,59.1,9.2,0.3,13.5,0.1,584404.0,90124.0,995.0,41609.0,444.0,6.9,8.2,52.7,12.1,24.3,5.2,5.7,81.3,7.0,1.1,0.8,1.3,8.5,28.7,474671.0,84.3,9.7,5.9,0.1,4.3,85362.0,67718.0,7569.0,143005.0,147.640674,84922.44577199999,165933.6280169293,0.7647018249257064
Collin County,TX,2019.0,330668.1942868107,1420.6236673426272,20857.81716,8542.052447999999,12798.578016,11278.334604,10652.732231999998,11936.212223999999,8856.719088,84922.4454,116514.9765625,914075.0,448915.0,465160.0,15.1,59.1,9.2,0.3,13.5,0.1,584404.0,90124.0,995.0,41609.0,444.0,6.9,8.2,52.7,12.1,24.3,5.2,5.7,81.3,7.0,1.1,0.8,1.3,8.5,28.7,474671.0,84.3,9.7,5.9,0.1,4.3,85362.0,67718.0,7569.0,143005.0,147.640674,84922.44577199999,166044.40897707667,0.7646631253428273
Collin County,TX,2020.0,339502.08440667216,1448.657281094891,20857.81716,8542.052447999999,12798.578016,11278.334604,10652.732231999998,11936.212223999999,8856.719088,84922.4454,116514.9765625,914075.0,448915.0,465160.0,15.1,59.1,9.2,0.3,13.5,0.1,584404.0,90124.0,995.0,41609.0,444.0,6.9,8.2,52.7,12.1,24.3,5.2,5.7,81.3,7.0,1.1,0.8,1.3,8.5,28.7,474671.0,84.3,9.7,5.9,0.1,4.3,85362.0,67718.0,7569.0,143005.0,147.640674,84922.44577199999,170475.37084388352,0.7631152386322404
Collin County,TX,2021.0,399421.9516105151,1609.8641464724135,20857.81716,8542.052447999999,12798.578016,11278.334604,10652.732231999998,11936.212223999999,8856.719088,84922.4454,116514.9765625,914075.0,448915.0,465160.0,15.1,59.1,9.2,0.3,13.5,0.1,584404.0,90124.0,995.0,41609.0,444.0,6.9,8.2,52.7,12.1,24.3,5.2,5.7,81.3,7.0,1.1,0.8,1.3,8.5,28.7,474671.0,84.3,9.7,5.9,0.1,4.3,85362.0,67718.0,7569.0,143005.0,147.640674,84922.44577199999,200515.90787849377,0.7526210503605906
Collin County,TX,2022.0,502068.98848588974,1858.6798028230671,20857.81716,8542.052447999999,12798.578016,11278.334604,10652.732231999998,11936.212223999999,8856.719088,84922.4454,116514.9765625,914075.0,448915.0,465160.0,15.1,59.1,9.2,0.3,13.5,0.1,584404.0,90124.0,995.0,41609.0,444.0,6.9,8.2,52.7,12.1,24.3,5.2,5.7,81.3,7.0,1.1,0.8,1.3,8.5,28.7,474671.0,84.3,9.7,5.9,0.1,4.3,85362.0,67718.0,7569.0,143005.0,147.640674,84922.44577199999,251963.8341443564,0.734648527971997
Collin County,TX,2023.0,508661.9054105938,1876.1140798379163,20857.81716,8542.052447999999,12798.578016,11278.334604,10652.732231999998,11936.212223999999,8856.719088,84922.4454,116514.9765625,914075.0,448915.0,465160.0,15.1,59.1,9.2,0.3,13.5,0.1,584404.0,90124.0,995.0,41609.0,444.0,6.9,8.2,52.7,12.1,24.3,5.2,5.7,81.3,7.0,1.1,0.8,1.3,8.5,28.7,474671.0,84.3,9.7,5.9,0.1,4.3,85362.0,67718.0,7569.0,143005.0,147.640674,84922.44577199999,255269.00974521585,0.7334939169546799
Collin County,TX,2024.0,519118.81513229734,1857.58434359008,20857.81716,8542.052447999999,12798.578016,11278.334604,10652.732231999998,11936.212223999999,8856.719088,84922.4454,116514.9765625,914075.0,448915.0,465160.0,15.1,59.1,9.2,0.3,13.5,0.1,584404.0,90124.0,995.0,41609.0,444.0,6.9,8.2,52.7,12.1,24.3,5.2,5.7,81.3,7.0,1.1,0.8,1.3,8.5,28.7,474671.0,84.3,9.7,5.9,0.1,4.3,85362.0,67718.0,7569.0,143005.0,147.640674,84922.44577199999,260488.1997379437,0.73167067516822
Columbiana County,OH,2024.0,148639.41259328154,1000.0,9568.8,7386.995016000001,12818.370552,10599.783551999999,6143.753256,9303.567264000001,5006.975172,60828.244439999995,64046.22265625,104584.0,52586.0,51998.0,1.6,94.2,2.2,0.1,0.2,0.0,82384.0,45498.0,1393.0,24758.0,720.0,15.4,24.7,25.7,18.1,22.2,10.8,23.3,86.5,7.6,0.4,2.0,0.9,2.7,25.3,45737.0,83.1,10.3,6.5,0.1,7.5,4275.0,4770.0,-597.0,8943.0,36.82962991,60828.244812,74819.70629664077,0.7958111628210826
Comal County,TX,2015.0,257912.63887406772,1161.1311666371346,15964.497959999999,8165.987184,13750.35306,11487.8091,8743.426272,10215.167952,6786.574272,75113.81484,96273.15625,129100.0,63732.0,65368.0,26.8,68.7,2.0,0.1,1.0,0.0,94928.0,73655.0,1751.0,35841.0,827.0,9.2,14.1,39.0,14.7,27.3,10.0,9.0,80.7,8.5,0.2,1.6,1.4,7.6,30.6,59833.0,78.7,12.8,8.0,0.4,3.8,14635.0,10356.0,3530.0,24242.0,268.3997299,75113.8158,129536.88502035243,0.7789625823915113
Comal County,TX,2016.0,272338.9077696442,1194.82265911246,15964.497959999999,8165.987184,13750.35306,11487.8091,8743.426272,10215.167952,6786.574272,75113.81484,96273.15625,129100.0,63732.0,65368.0,26.8,68.7,2.0,0.1,1.0,0.0,94928.0,73655.0,1751.0,35841.0,827.0,9.2,14.1,39.0,14.7,27.3,10.0,9.0,80.7,8.5,0.2,1.6,1.4,7.6,30.6,59833.0,78.7,12.8,8.0,0.4,3.8,14635.0,10356.0,3530.0,24242.0,268.3997299,75113.8158,136766.86521437834,0.7764369027317571
Comal County,TX,2017.0,287114.4557341881,1229.6338186564021,15964.497959999999,8165.987184,13750.35306,11487.8091,8743.426272,10215.167952,6786.574272,75113.81484,96273.15625,129100.0,63732.0,65368.0,26.8,68.7,2.0,0.1,1.0,0.0,94928.0,73655.0,1751.0,35841.0,827.0,9.2,14.1,39.0,14.7,27.3,10.0,9.0,80.7,8.5,0.2,1.6,1.4,7.6,30.6,59833.0,78.7,12.8,8.0,0.4,3.8,14635.0,10356.0,3530.0,24242.0,268.3997299,75113.8158,144172.04477642223,0.7738500199333596
Comal County,TX,2018.0,300490.28012257256,1262.0302382633224,15964.497959999999,8165.987184,13750.35306,11487.8091,8743.426272,10215.167952,6786.574272,75113.81484,96273.15625,129100.0,63732.0,65368.0,26.8,68.7,2.0,0.1,1.0,0.0,94928.0,73655.0,1751.0,35841.0,827.0,9.2,14.1,39.0,14.7,27.3,10.0,9.0,80.7,8.5,0.2,1.6,1.4,7.6,30.6,59833.0,78.7,12.8,8.0,0.4,3.8,14635.0,10356.0,3530.0,24242.0,268.3997299,75113.8158,150876.15518041793,0.7715080445987509
Comal County,TX,2019.0,313122.6510641416,1287.203386531189,15964.497959999999,8165.987184,13750.35306,11487.8091,8743.426272,10215.167952,6786.574272,75113.81484,96273.15625,129100.0,63732.0,65368.0,26.8,68.7,2.0,0.1,1.0,0.0,94928.0,73655.0,1751.0,35841.0,827.0,9.2,14.1,39.0,14.7,27.3,10.0,9.0,80.7,8.5,0.2,1.6,1.4,7.6,30.6,59833.0,78.7,12.8,8.0,0.4,3.8,14635.0,10356.0,3530.0,24242.0,268.3997299,75113.8158,157204.9272253364,0.7692971878057712
Comal County,TX,2020.0,334560.8275520295,1321.976505116574,15964.497959999999,8165.987184,13750.35306,11487.8091,8743.426272,10215.167952,6786.574272,75113.81484,96273.15625,129100.0,63732.0,65368.0,26.8,68.7,2.0,0.1,1.0,0.0,94928.0,73655.0,1751.0,35841.0,827.0,9.2,14.1,39.0,14.7,27.3,10.0,9.0,80.7,8.5,0.2,1.6,1.4,7.6,30.6,59833.0,78.7,12.8,8.0,0.4,3.8,14635.0,10356.0,3530.0,24242.0,268.3997299,75113.8158,167941.40202857304,0.7655465695052668
Comal County,TX,2021.0,395381.9248979175,1492.9248444947498,15964.497959999999,8165.987184,13750.35306,11487.8091,8743.426272,10215.167952,6786.574272,75113.81484,96273.15625,129100.0,63732.0,65368.0,26.8,68.7,2.0,0.1,1.0,0.0,94928.0,73655.0,1751.0,35841.0,827.0,9.2,14.1,39.0,14.7,27.3,10.0,9.0,80.7,8.5,0.2,1.6,1.4,7.6,30.6,59833.0,78.7,12.8,8.0,0.4,3.8,14635.0,10356.0,3530.0,24242.0,268.3997299,75113.8158,198437.4248712061,0.7548932644435628
Comal County,TX,2022.0,468875.6959816764,1637.613653818841,15964.497959999999,8165.987184,13750.35306,11487.8091,8743.426272,10215.167952,6786.574272,75113.81484,96273.15625,129100.0,63732.0,65368.0,26.8,68.7,2.0,0.1,1.0,0.0,94928.0,73655.0,1751.0,35841.0,827.0,9.2,14.1,39.0,14.7,27.3,10.0,9.0,80.7,8.5,0.2,1.6,1.4,7.6,30.6,59833.0,78.7,12.8,8.0,0.4,3.8,14635.0,10356.0,3530.0,24242.0,268.3997299,75113.8158,235256.65481774762,0.7420310466133354
Comal County,TX,2023.0,463594.80992327764,1651.1688917895542,15964.497959999999,8165.987184,13750.35306,11487.8091,8743.426272,10215.167952,6786.574272,75113.81484,96273.15625,129100.0,63732.0,65368.0,26.8,68.7,2.0,0.1,1.0,0.0,94928.0,73655.0,1751.0,35841.0,827.0,9.2,14.1,39.0,14.7,27.3,10.0,9.0,80.7,8.5,0.2,1.6,1.4,7.6,30.6,59833.0,78.7,12.8,8.0,0.4,3.8,14635.0,10356.0,3530.0,24242.0,268.3997299,75113.8158,232622.9894075336,0.7429510761263723
Comal County,TX,2024.0,451674.27959602186,1638.421625767701,15964.497959999999,8165.987184,13750.35306,11487.8091,8743.426272,10215.167952,6786.574272,75113.81484,96273.15625,129100.0,63732.0,65368.0,26.8,68.7,2.0,0.1,1.0,0.0,94928.0,73655.0,1751.0,35841.0,827.0,9.2,14.1,39.0,14.7,27.3,10.0,9.0,80.7,8.5,0.2,1.6,1.4,7.6,30.6,59833.0,78.7,12.8,8.0,0.4,3.8,14635.0,10356.0,3530.0,24242.0,268.3997299,75113.8158,226656.3506108948,0.7450354273751105
Contra Costa County,CA,2015.0,483496.2317524675,1921.6345177047872,31260.12552,10126.898892000001,14876.936436,13702.054895999998,14996.151215999998,13602.696935999998,20211.315599999998,118776.18023999999,117607.5234375,1123678.0,548675.0,575003.0,25.3,44.9,8.3,0.2,15.8,0.5,743847.0,88456.0,822.0,42898.0,416.0,9.8,12.4,43.0,18.0,23.1,7.9,7.9,68.1,11.7,10.3,1.7,1.9,6.3,37.1,535401.0,78.0,13.4,8.4,0.2,6.9,64495.0,56278.0,-587.0,111969.0,400.6561842,118776.179496,242708.93313508615,0.6194079121224803
Contra Costa County,CA,2016.0,530041.8764238781,2070.086913066896,31260.12552,10126.898892000001,14876.936436,13702.054895999998,14996.151215999998,13602.696935999998,20211.315599999998,118776.18023999999,117607.5234375,1123678.0,548675.0,575003.0,25.3,44.9,8.3,0.2,15.8,0.5,743847.0,88456.0,822.0,42898.0,416.0,9.8,12.4,43.0,18.0,23.1,7.9,7.9,68.1,11.7,10.3,1.7,1.9,6.3,37.1,535401.0,78.0,13.4,8.4,0.2,6.9,64495.0,56278.0,-587.0,111969.0,400.6561842,118776.179496,266055.9816684725,0.6112519885910725
Contra Costa County,CA,2017.0,566114.6685520139,2187.9173947205586,31260.12552,10126.898892000001,14876.936436,13702.054895999998,14996.151215999998,13602.696935999998,20211.315599999998,118776.18023999999,117607.5234375,1123678.0,548675.0,575003.0,25.3,44.9,8.3,0.2,15.8,0.5,743847.0,88456.0,822.0,42898.0,416.0,9.8,12.4,43.0,18.0,23.1,7.9,7.9,68.1,11.7,10.3,1.7,1.9,6.3,37.1,535401.0,78.0,13.4,8.4,0.2,6.9,64495.0,56278.0,-587.0,111969.0,400.6561842,118776.179496,284151.29297336726,0.6049306767101001
Contra Costa County,CA,2018.0,609936.3557907994,2289.0502120307788,31260.12552,10126.898892000001,14876.936436,13702.054895999998,14996.151215999998,13602.696935999998,20211.315599999998,118776.18023999999,117607.5234375,1123678.0,548675.0,575003.0,25.3,44.9,8.3,0.2,15.8,0.5,743847.0,88456.0,822.0,42898.0,416.0,9.8,12.4,43.0,18.0,23.1,7.9,7.9,68.1,11.7,10.3,1.7,1.9,6.3,37.1,535401.0,78.0,13.4,8.4,0.2,6.9,64495.0,56278.0,-587.0,111969.0,400.6561842,118776.179496,306112.70300141507,0.5972588041573657
Contra Costa County,CA,2019.0,620638.6235945575,2372.8989419663462,31260.12552,10126.898892000001,14876.936436,13702.054895999998,14996.151215999998,13602.696935999998,20211.315599999998,118776.18023999999,117607.5234375,1123678.0,548675.0,575003.0,25.3,44.9,8.3,0.2,15.8,0.5,743847.0,88456.0,822.0,42898.0,416.0,9.8,12.4,43.0,18.0,23.1,7.9,7.9,68.1,11.7,10.3,1.7,1.9,6.3,37.1,535401.0,78.0,13.4,8.4,0.2,6.9,64495.0,56278.0,-587.0,111969.0,400.6561842,118776.179496,311505.76126826194,0.5953748242289423
Contra Costa County,CA,2020.0,646106.4405632159,2431.6799778796208,31260.12552,10126.898892000001,14876.936436,13702.054895999998,14996.151215999998,13602.696935999998,20211.315599999998,118776.18023999999,117607.5234375,1123678.0,548675.0,575003.0,25.3,44.9,8.3,0.2,15.8,0.5,743847.0,88456.0,822.0,42898.0,416.0,9.8,12.4,43.0,18.0,23.1,7.9,7.9,68.1,11.7,10.3,1.7,1.9,6.3,37.1,535401.0,78.0,13.4,8.4,0.2,6.9,64495.0,56278.0,-587.0,111969.0,400.6561842,118776.179496,324269.06027054775,0.5909161668306729
Contra Costa County,CA,2021.0,761272.7837201488,2542.80695780456,31260.12552,10126.898892000001,14876.936436,13702.054895999998,14996.151215999998,13602.696935999998,20211.315599999998,118776.18023999999,117607.5234375,1123678.0,548675.0,575003.0,25.3,44.9,8.3,0.2,15.8,0.5,743847.0,88456.0,822.0,42898.0,416.0,9.8,12.4,43.0,18.0,23.1,7.9,7.9,68.1,11.7,10.3,1.7,1.9,6.3,37.1,535401.0,78.0,13.4,8.4,0.2,6.9,64495.0,56278.0,-587.0,111969.0,400.6561842,118776.179496,381907.7953389767,0.5707809829339622
Contra Costa County,CA,2022.0,840543.1164545384,2708.727379354167,31260.12552,10126.898892000001,14876.936436,13702.054895999998,14996.151215999998,13602.696935999998,20211.315599999998,118776.18023999999,117607.5234375,1123678.0,548675.0,575003.0,25.3,44.9,8.3,0.2,15.8,0.5,743847.0,88456.0,822.0,42898.0,416.0,9.8,12.4,43.0,18.0,23.1,7.9,7.9,68.1,11.7,10.3,1.7,1.9,6.3,37.1,535401.0,78.0,13.4,8.4,0.2,6.9,64495.0,56278.0,-587.0,111969.0,400.6561842,118776.179496,421625.9219169463,0.5569060812427503
Contra Costa County,CA,2023.0,792924.330299666,2742.964589481677,31260.12552,10126.898892000001,14876.936436,13702.054895999998,14996.151215999998,13602.696935999998,20211.315599999998,118776.18023999999,117607.5234375,1123678.0,548675.0,575003.0,25.3,44.9,8.3,0.2,15.8,0.5,743847.0,88456.0,822.0,42898.0,416.0,9.8,12.4,43.0,18.0,23.1,7.9,7.9,68.1,11.7,10.3,1.7,1.9,6.3,37.1,535401.0,78.0,13.4,8.4,0.2,6.9,64495.0,56278.0,-587.0,111969.0,400.6561842,118776.179496,397833.6474445739,0.5652175374406265
Contra Costa County,CA,2024.0,810674.3748537389,2830.009155759339,31260.12552,10126.898892000001,14876.936436,13702.054895999998,14996.151215999998,13602.696935999998,20211.315599999998,118776.18023999999,117607.5234375,1123678.0,548675.0,575003.0,25.3,44.9,8.3,0.2,15.8,0.5,743847.0,88456.0,822.0,42898.0,416.0,9.8,12.4,43.0,18.0,23.1,7.9,7.9,68.1,11.7,10.3,1.7,1.9,6.3,37.1,535401.0,78.0,13.4,8.4,0.2,6.9,64495.0,56278.0,-587.0,111969.0,400.6561842,118776.179496,406752.19200474914,0.5621019844258537
Cooke County,TX,2024.0,303912.05590306723,1588.1027469957999,11055.6,8139.124812,13603.158179999999,13699.646124,6955.005792000001,6604.867872,4664.191392,64721.594039999996,74995.265625,39064.0,19358.0,19706.0,17.3,76.4,2.5,0.7,0.9,0.2,27204.0,60027.0,2476.0,29067.0,1064.0,13.9,24.7,29.2,20.4,21.6,11.0,17.8,76.8,15.7,0.1,1.6,1.2,4.6,25.5,18724.0,77.5,14.9,7.3,0.2,5.2,3188.0,2083.0,987.0,5153.0,231.3671459,64721.594172000005,152750.07932503152,0.7727683716835193
Cortland County,NY,2023.0,179648.64875622082,1108.5301244834181,11067.6,7870.507631999999,13084.52304,12414.870132,6862.023168,13247.520432000001,8073.645936000001,72620.69028000001,72074.9765625,48334.0,23443.0,24891.0,2.6,92.7,1.7,0.2,0.7,0.0,38545.0,52451.0,2006.0,26271.0,981.0,14.7,16.7,34.4,20.9,23.0,9.4,12.3,77.0,10.6,0.6,6.2,0.8,4.7,20.5,24251.0,73.6,20.1,6.0,0.3,4.9,2984.0,1924.0,954.0,4802.0,130.6762496,72620.69034,90378.58944035212,0.7616897145748281
Cortland County,NY,2024.0,187857.44661880136,1278.4036942929274,11067.6,7870.507631999999,13084.52304,12414.870132,6862.023168,13247.520432000001,8073.645936000001,72620.69028000001,72074.9765625,48334.0,23443.0,24891.0,2.6,92.7,1.7,0.2,0.7,0.0,38545.0,52451.0,2006.0,26271.0,981.0,14.7,16.7,34.4,20.9,23.0,9.4,12.3,77.0,10.6,0.6,6.2,0.8,4.7,20.5,24251.0,73.6,20.1,6.0,0.3,4.9,2984.0,1924.0,954.0,4802.0,130.6762496,72620.69034,94567.92515654715,0.7602262361527131
Coryell County,TX,2015.0,115085.70348432039,751.0004774954431,10945.879116,7198.96254,12665.980248,13373.076863999999,6574.591524,8546.667239999999,4517.339892,63822.49752,61234.76953125,75818.0,37921.0,37897.0,17.8,59.5,13.7,0.6,1.8,0.7,55434.0,50865.0,1533.0,21171.0,1082.0,13.3,18.9,29.8,23.8,25.1,12.6,8.8,72.8,12.8,0.4,7.3,2.2,4.5,22.0,23306.0,62.0,31.8,6.1,0.1,9.9,11483.0,10292.0,-208.0,20376.0,185.0587988,63822.497424,57918.351980907915,0.786452559951171
Coryell County,TX,2016.0,120599.39368821017,761.7502980238019,10945.879116,7198.96254,12665.980248,13373.076863999999,6574.591524,8546.667239999999,4517.339892,63822.49752,61234.76953125,75818.0,37921.0,37897.0,17.8,59.5,13.7,0.6,1.8,0.7,55434.0,50865.0,1533.0,21171.0,1082.0,13.3,18.9,29.8,23.8,25.1,12.6,8.8,72.8,12.8,0.4,7.3,2.2,4.5,22.0,23306.0,62.0,31.8,6.1,0.1,9.9,11483.0,10292.0,-208.0,20376.0,185.0587988,63822.497424,60680.57199311699,0.7854876219135306
Coryell County,TX,2017.0,124280.17825196833,778.5316553375097,10945.879116,7198.96254,12665.980248,13373.076863999999,6574.591524,8546.667239999999,4517.339892,63822.49752,61234.76953125,75818.0,37921.0,37897.0,17.8,59.5,13.7,0.6,1.8,0.7,55434.0,50865.0,1533.0,21171.0,1082.0,13.3,18.9,29.8,23.8,25.1,12.6,8.8,72.8,12.8,0.4,7.3,2.2,4.5,22.0,23306.0,62.0,31.8,6.1,0.1,9.9,11483.0,10292.0,-208.0,20376.0,185.0587988,63822.497424,62529.354953652924,0.784841778717088
Coryell County,TX,2018.0,130862.56138971257,797.6569122558636,10945.879116,7198.96254,12665.980248,13373.076863999999,6574.591524,8546.667239999999,4517.339892,63822.49752,61234.76953125,75818.0,37921.0,37897.0,17.8,59.5,13.7,0.6,1.8,0.7,55434.0,50865.0,1533.0,21171.0,1082.0,13.3,18.9,29.8,23.8,25.1,12.6,8.8,72.8,12.8,0.4,7.3,2.2,4.5,22.0,23306.0,62.0,31.8,6.1,0.1,9.9,11483.0,10292.0,-208.0,20376.0,185.0587988,63822.497424,65830.10915098422,0.7836887122474266
Coryell County,TX,2019.0,139745.62664677922,836.4152317160564,10945.879116,7198.96254,12665.980248,13373.076863999999,6574.591524,8546.667239999999,4517.339892,63822.49752,61234.76953125,75818.0,37921.0,37897.0,17.8,59.5,13.7,0.6,1.8,0.7,55434.0,50865.0,1533.0,21171.0,1082.0,13.3,18.9,29.8,23.8,25.1,12.6,8.8,72.8,12.8,0.4,7.3,2.2,4.5,22.0,23306.0,62.0,31.8,6.1,0.1,9.9,11483.0,10292.0,-208.0,20376.0,185.0587988,63822.497424,70291.02093924764,0.7821303630036923
Coryell County,TX,2020.0,153085.25537464127,894.977510559752,10945.879116,7198.96254,12665.980248,13373.076863999999,6574.591524,8546.667239999999,4517.339892,63822.49752,61234.76953125,75818.0,37921.0,37897.0,17.8,59.5,13.7,0.6,1.8,0.7,55434.0,50865.0,1533.0,21171.0,1082.0,13.3,18.9,29.8,23.8,25.1,12.6,8.8,72.8,12.8,0.4,7.3,2.2,4.5,22.0,23306.0,62.0,31.8,6.1,0.1,9.9,11483.0,10292.0,-208.0,20376.0,185.0587988,63822.497424,76990.11644260051,0.7797901395456046
Coryell County,TX,2021.0,181189.70023594567,1008.8194428916898,10945.879116,7198.96254,12665.980248,13373.076863999999,6574.591524,8546.667239999999,4517.339892,63822.49752,61234.76953125,75818.0,37921.0,37897.0,17.8,59.5,13.7,0.6,1.8,0.7,55434.0,50865.0,1533.0,21171.0,1082.0,13.3,18.9,29.8,23.8,25.1,12.6,8.8,72.8,12.8,0.4,7.3,2.2,4.5,22.0,23306.0,62.0,31.8,6.1,0.1,9.9,11483.0,10292.0,-208.0,20376.0,185.0587988,63822.497424,91099.25983941868,0.7748613326142464
